lat,long,nombre_act,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,edificio,edificio_e,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,AGEB_int,geohash5km,tipoUniEco,fecha_alta
25.71694577,-100.285247,Restaurantes con servicio de preparación de tacos y tortas,TACOS MAU,TACOS MAU ,0 a 5 personas,AVENIDA,NOGALAR SUR,,,COLONIA,ANTIGUO NOGALAR,,,,66484,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1661,11,1.90E+12,9u8dm,Fijo,2019-11
25.7902172,-100.5542045,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLLOYOTE,,0 a 5 personas,AVENIDA,PASEO DE LOS LEONES,,,FRACCIONAMIENTO,HERORES DE CAPELLANIA SECTOR VALLE SOL,,,,66003,19,NuevoLeon,18,García,1,García                                                                                                        ,1347,4,1.90E+12,9u86x,Fijo,2021-05
25.67431992,-100.2669605,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y BURGUER MOYA,,0 a 5 personas,CALLE,JOSE MARIA MORELOS Y PAVON,,,COLONIA,PARAISO,,,,67100,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1404,5,1.90E+12,9u8dn,Fijo,2010-07
25.74257266,-100.3618411,Restaurantes que preparan otro tipo de alimentos para llevar,LA COCINA,,6 a 10 personas,CALLE,ZEMPOALA,,,COLONIA,UNIDAD MODELO,,,,64140,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,156,1,1.90E+12,9u8dk,Fijo,2014-12
25.67552768,-100.2487217,Restaurantes con servicio de preparación de tacos y tortas,SASON POBLANO,,0 a 5 personas,CALLE,5 DE MAYO,,,COLONIA,GUERRA,,,,67140,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1419,17,1.90E+12,9u8dn,Fijo,2019-11
25.63048881,-100.3049692,Restaurantes con servicio de preparación de tacos y tortas,LOS CHESTACOS,,0 a 5 personas,CALLE,PASEO DEL ACUEDUCTO,,,COLONIA,LADERAS DEL MIRADOR,,,,64745,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2472,20,1.90E+12,9u89v,Semifijo,2019-11
25.95940148,-100.2910621,Restaurantes con servicio de preparación de antojitos,RESTAURANTE TACOS Y GORDITAS LA GLORIA,,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,,,COLONIA,CENTRO,,,,65500,19,NuevoLeon,45,Salinas Victoria,1,Salinas Victoria                                                                                              ,219,29,1.90E+12,9u8et,Fijo,2014-12
25.78862451,-100.1461593,Restaurantes con servicio de preparación de tacos y tortas,TACO EXPRESS,,6 a 10 personas,AVENIDA,MIGUEL ALEMAN,,,PARQUE INDUSTRIAL,STIVA PARQUE INDUSTRIAL,,,,66600,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,3037,14,1.90E+12,9u8f9,Fijo,2014-12
25.64659171,-100.2895456,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,TORO SUSHI,TORO SUSHI SA DE CV,6 a 10 personas,CALLE,BUENOS AIRES,,,COLONIA,ALTA VISTA,,,,64740,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2097,17,1.90E+12,9u89v,Fijo,2019-11
25.67539829,-100.3760083,Restaurantes con servicio de preparación de tacos y tortas,TACOS DE COMISION,,0 a 5 personas,BOULEVARD,ROGELIO CANTU GOMEZ,,,COLONIA,SANTA MARIA,,,,64650,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3964,6,1.90E+12,9u8d5,Semifijo,2014-12
25.68931388,-100.4725021,Restaurantes que preparan otro tipo de alimentos para llevar,PUESTO DE TACOS SIN NOMBRE,,0 a 5 personas,CALLE,ANTIGUO CAMINO A VILLA DE GARCIA,,,ZONA INDUSTRIAL,NINGUNO,,,,66367,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1134,25,1.90E+12,9u8d1,Semifijo,2014-12
25.62737516,-100.2988104,Restaurantes con servicio de preparación de tacos y tortas,TORTAS EL JACALITO,,0 a 5 personas,CALLE,CAMINO AL MIRADOR,,,COLONIA,LA REPUBLICA,,,,64900,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2256,32,1.90E+12,9u89v,Fijo,2014-12
25.80414395,-100.2753892,Hoteles con otros servicios integrados,HOTEL PALMAS,PRESTACIÓN DE SERVICIOS GALY SA,6 a 10 personas,CARRETERA,NACIONAL MÉXICO-LAREDO,,,COLONIA,FERNANDO AMILPA,,,,66052,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1111,1,1.90E+12,9u8dy,Fijo,2010-07
25.62823083,-100.3031881,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CAFE Y SMOOTIES,CAFE Y SMOOTIES ,0 a 5 personas,CALLE,PASEO DEL ACUEDUCTO,,,COLONIA,DEL PASEO RESIDENCIAL,,,,64920,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2472,59,1.90E+12,9u89v,Fijo,2020-11
25.66979428,-100.1510109,Restaurantes con servicio de preparación de tacos y tortas,TACOS DE HARINA,,0 a 5 personas,CALLE,SAN JOSE,,,COLONIA,EVOLUCION,,,,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,196A,45,190260001196A,9u8f1,Fijo,2019-11
25.65015692,-100.2939993,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,KBABES TEC,KBABES BY LAHAM SA DE CV,6 a 10 personas,AVENIDA,AVENIDA DEL ESTADO,,,COLONIA,TECNOLOGICO,,,,64700,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2097,7,1.90E+12,9u89v,Fijo,2019-11
25.72569206,-100.3410603,Restaurantes con servicio de preparación de pescados y mariscos,MARISCOS EL ANCLA,,0 a 5 personas,CALLE,ABELARDO REYES,,,COLONIA,FERROCARRILERA,,,,64250,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,531,37,1.90E+12,9u8dk,Fijo,2019-11
25.76478556,-100.28294,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS EXPRES,,6 a 10 personas,CALLE,JORGE GONZALEZ CAMARENA,,,COLONIA,RESIDENCIAL ROBLE,,,,66420,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1498,26,1.90E+12,9u8dw,Fijo,2019-11
25.80714295,-100.3674026,Restaurantes con servicio de preparación de tacos y tortas,EL REY DEL TACO,,0 a 5 personas,CALLE,TITANIO,,,COLONIA,JARDINES DE SAN MARTIN,,,,66061,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,594,10,1.90E+12,9u8du,Fijo,2019-11
25.67351555,-100.1892259,Restaurantes con servicio de preparación de pescados y mariscos,TIERRA Y MAR EL PASO MARISCOS,,0 a 5 personas,CALLE,FRANCISCO VILLA,,,COLONIA,DIVISION DEL NORTE,,,,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1480,3,1.90E+12,9u8f0,Fijo,2019-11
25.65767587,-100.188628,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y PARRILLADAS SEBASTIAN,,0 a 5 personas,AVENIDA,PABLO LIVAS,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,COLONIA,NUEVO SANTA MARIA,CENTRO Y PLAZA COMERCIAL,PLAZA SANTA MARIA,B,67190,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2027,1,1.90E+12,9u8cb,Fijo,2014-12
25.57513369,-100.0147613,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",HAMBURGUESAS PITER,,0 a 5 personas,CALLE,MAXIMINO REYNA,,,COLONIA,EMILIANO ZAPATA 2 SECTOR,,,,67485,19,NuevoLeon,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,640,11,1.90E+12,9u8ck,Fijo,2019-11
25.84235971,-100.4246393,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS SIN NOMBRE,,0 a 5 personas,AVENIDA,SEGUNDA,,,COLONIA,PALMIRAS,,,,66084,19,NuevoLeon,21,General Escobedo,155,Palmiras                                                                                                      ,109,14,1.90E+12,9u8e4,Fijo,2019-11
25.78123837,-100.4603508,Restaurantes con servicio de preparación de antojitos,TACOS Y GORDITAS ALEX,,0 a 5 personas,AVENIDA,ABRAHAM LINCOLN,,,PARQUE INDUSTRIAL,ARCO VIAL,,,,66000,19,NuevoLeon,18,García,105,Parque Industrial Ciudad Mitras                                                                               ,300,2,1.90E+12,9u8d9,Semifijo,2019-11
25.74267704,-100.2778794,Restaurantes con servicio de preparación de pescados y mariscos,AL SAZON DEL MAR,,0 a 5 personas,CALLE,POPOCATEPETL,,,COLONIA,LAS PUENTES,,,,66460,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,979,25,1.90E+12,9u8dq,Fijo,2019-11
25.69700452,-100.2206993,Restaurantes con servicio de preparación de tacos y tortas,TAQUITOS DOÑA MARY,,0 a 5 personas,CALLE,SAUCE,,,FRACCIONAMIENTO,JARDINES DE SAN RAFAEL,,,,67110,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,213,1,1.90E+12,9u8dp,Fijo,2019-11
25.74132553,-100.3003465,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",DELIKITCHEN,,6 a 10 personas,AVENIDA,CENTRAL,,,COLONIA,CHAPULTEPEC,,,,66450,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1642,23,1.90E+12,9u8dm,Fijo,2010-07
25.69859484,-100.462125,Restaurantes con servicio de preparación de tacos y tortas,TORTILLAS DEHARINA,,0 a 5 personas,CALLE,BAHIA DE LA PAZ,,,COLONIA,SAN GILBERTO,,,,66368,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1238,10,1.90E+12,9u8d1,Fijo,2019-11
25.71959074,-100.2662669,Restaurantes con servicio de preparación de tacos y tortas,TACOS FUTY,,0 a 5 personas,CALLE,CUITLAHUAC,,,COLONIA,AZTECA,,,,66480,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1233,30,1.90E+12,9u8dq,Fijo,2014-12
25.75931394,-100.1689704,Servicios de preparación de otros alimentos para consumo inmediato,CLUB DE NUTRICION,,0 a 5 personas,CALLE,RIO GUADIANA,,,COLONIA,PUEBLO NUEVO,,,,66646,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,761,19,1.90E+12,9u8f8,Fijo,2019-11
25.62842262,-100.297155,Restaurantes con servicio de preparación de tacos y tortas,TACOS LALO DE SANTIAGO NL,,0 a 5 personas,AVENIDA,LAZARO CARDENAS,,,COLONIA,LA REPUBLICA,,,,64900,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2256,36,1.90E+12,9u89v,Fijo,2014-12
25.76558218,-100.2453481,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",CHEMA BURGER,,0 a 5 personas,CALLE,CALLE DEL OLMO,,,COLONIA,LOS FRESNOS,,,,66636,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1098,32,1.90E+12,9u8dw,Semifijo,2019-11
25.67499765,-100.2136323,Restaurantes con servicio de preparación de tacos y tortas,TACOS YTORTAS CHELO,,0 a 5 personas,AVENIDA,BENITO JUAREZ,,,COLONIA,COLIBRI SEGUNDO SECTOR,,,,67189,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2224,2,1.90E+12,9u8dp,Fijo,2019-11
25.72936826,-100.2395904,Servicios de preparación de otros alimentos para consumo inmediato,ELOTES ORO DULCE,,0 a 5 personas,AVENIDA,LONDRES,,,COLONIA,VILLAS DE ORIENTE,,,,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1356,48,1.90E+12,9u8dq,Fijo,2019-11
25.82557941,-100.2271968,"Bares, cantinas y similares",CERVECERIA LA ESCONDIDA,,0 a 5 personas,CALLE,LUCIO BLANCO,,,COLONIA,SANTA ROSA,,,,66610,19,NuevoLeon,6,Apodaca,133,Santa Rosa                                                                                                    ,2518,24,1.90E+12,9u8dz,Fijo,2014-12
25.6983658,-100.2461601,"Bares, cantinas y similares",BAR VILLARREAL,,0 a 5 personas,AVENIDA,LAS AMERICAS,,,COLONIA,LEON XIII,,,,67120,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,73,38,1.90E+12,9u8dn,Fijo,2010-07
25.7149645,-100.361775,Restaurantes con servicio de preparación de tacos y tortas,TACOS LALO,,0 a 5 personas,AVENIDA,LICENCIADO RAUL RANGEL FRIAS,,,COLONIA,INDUSTRIAL LINCONL,,,,64310,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4676,12,1.90E+12,9u8dk,Fijo,2010-07
25.67940185,-100.4934173,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",VENTA DE JUGOS LICUADOS Y TORTILLAS DE HARINA,,0 a 5 personas,AVENIDA,CAPITAN LUCAS GARCIA,,,COLONIA,PRADOS DE SANTA CATARINA,,,,66359,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,105A,25,190480001105A,9u8d1,Fijo,2019-11
25.86758069,-100.2493304,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",SNACK JACK,,0 a 5 personas,CARRETERA,CARRETERA A SALINAS VICTORIA,CENTRO DE REINSERCION SOCIAL,PISO 1,ZONA MILITAR,CENTRO DE REINSERCION SOCIAL APODACA,OTRO CONGLOMERADO,CENTRO DE REINSERCION SOCIAL,SN,66600,19,NuevoLeon,6,Apodaca,243,Entronque Laredo-Salinas Victoria                                                                             ,1100,2,1.90E+12,9u8en,Fijo,2019-11
25.79469199,-100.3440156,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",PERSEO BURGUER,,0 a 5 personas,AVENIDA,UNION,,,COLONIA,VILLAS MIRASUR ANTARES,,,,66070,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1836,1,1.90E+12,9u8ds,Fijo,2019-11
25.77929176,-100.2658826,Restaurantes con servicio de preparación de tacos y tortas,TACOS LA PAPITA,,6 a 10 personas,CALLE,PODER POPULAR,,,FRACCIONAMIENTO,PASEO DE LAS PALMAS,,,,66415,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1295,17,1.90E+12,9u8dw,Fijo,2010-07
25.7774139,-100.2657047,Restaurantes con servicio de preparación de tacos y tortas,TACOS LOS PANCHOS,,0 a 5 personas,CALLE,MARAÑON,,,COLONIA,PASEO DE LAS PALMAS 3 SECTOR,,,,66415,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,920,5,1.90E+12,9u8dw,Fijo,2010-07
25.6837965,-100.3162899,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",PUESTO DE HOT DOG,,0 a 5 personas,CALLE,JOSE MARIANO JIMENEZ,,,COLONIA,Z0NA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1506,22,1.90E+12,9u8dj,Semifijo,2019-11
25.67807734,-100.471632,Restaurantes con servicio de preparación de antojitos,ANTOJITOS MENUDO Y BARBACOA EL PORTON,,6 a 10 personas,CALLE,ALAMO,,,COLONIA,FRACC ZIMIX (SECC LEONES),,,,66358,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,988,16,1.90E+12,9u8d1,Fijo,2014-12
25.68654609,-100.4259161,Restaurantes con servicio de preparación de pescados y mariscos,COCTELERIA EL DELFIN,,0 a 5 personas,CALLE,CUATLICUE,,,COLONIA,FAMA III,,,,66118,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1331,30,1.90E+12,9u8d4,Fijo,2010-07
25.80787456,-100.2547316,Restaurantes con servicio de preparación de antojitos,ANTAAOJITOS DOÑA MARY,,0 a 5 personas,CALLE,DOCTOR MARTIN LUTHER KING,,,COLONIA,MOISES SAENZ,,,,66613,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,117,12,1.90E+12,9u8dy,Fijo,2019-11
